pop_group,lam_geom,lam_var,lam_stoch,clim.mean,clim.var,asp.effects,asp.mag,clim.sd,rho,rep,move.rate,mean.sub.corr
pop,1.060148642337609,0.15456900250933076,0.9813016499869498,-0.5110146516815144,121.79911386471137,"-1,1",16,11,0.2,1,0.2,-0.6608866237805244
s_-1,0.8705216621275758,0.3532367250291119,0.7295838339354905,-0.5110146516815144,121.79911386471137,"-1,1",16,11,0.2,1,0.2,-0.6608866237805244
s_1,0.9012812721199328,0.32606891201764365,0.7656942438540387,-0.5110146516815144,121.79911386471137,"-1,1",16,11,0.2,1,0.2,-0.6608866237805244
pop,1.0005022187778996,0.14344643213262642,0.931255946916591,0.22989501646905214,114.73342587882877,"-1,1",17,11,0,1,0.2,-0.5959030693500131
s_-1,0.8935221123226494,0.35801358275286793,0.7470740356764389,0.22989501646905214,114.73342587882877,"-1,1",17,11,0,1,0.2,-0.5959030693500131
s_1,0.870394622832649,0.37094275959017126,0.7230477892165126,0.22989501646905214,114.73342587882877,"-1,1",17,11,0,1,0.2,-0.5959030693500131
pop,1.0476822101041257,0.18994810918388466,0.9527585651816263,0.6532486056658596,131.62783786624786,"-1,1",17,11,0.2,1,0.2,-0.6040878222468294
s_-1,0.9133368571257411,0.38586355931958927,0.7530811487168217,0.6532486056658596,131.62783786624786,"-1,1",17,11,0.2,1,0.2,-0.6040878222468294
s_1,0.8746071957091025,0.3915702483867272,0.719092314351917,0.6532486056658596,131.62783786624786,"-1,1",17,11,0.2,1,0.2,-0.6040878222468294
pop,0.9505464763978985,0.13833046356312256,0.8870238104427711,-0.7877627288805032,118.7426384673754,"-1,1",18,11,0,1,0.2,-0.4893340146614854
s_-1,0.8086462573261501,0.3497077121045512,0.6789229912674409,-0.7877627288805032,118.7426384673754,"-1,1",18,11,0,1,0.2,-0.4893340146614854
s_1,0.8817850481272606,0.3692551195353812,0.7331283265791467,-0.7877627288805032,118.7426384673754,"-1,1",18,11,0,1,0.2,-0.4893340146614854
pop,0.9705596797310803,0.18365430967233692,0.8854055066582254,-1.3527380017091317,116.3793679780097,"-1,1",18,11,0.2,1,0.2,-0.48706722553023135
s_-1,0.7924826267153164,0.3048610755139034,0.680440270738301,-1.3527380017091317,116.3793679780097,"-1,1",18,11,0.2,1,0.2,-0.48706722553023135
s_1,0.8716537443847974,0.360589752116325,0.7278517496477007,-1.3527380017091317,116.3793679780097,"-1,1",18,11,0.2,1,0.2,-0.48706722553023135
pop,0.934839919520459,0.11018617348115405,0.8847297390991673,-0.5571983083027363,119.79122211767901,"-1,1",19,11,0,1,0.2,-0.48771959936510156
s_-1,0.8012590770519429,0.31591305992127566,0.6841846291274041,-0.5571983083027363,119.79122211767901,"-1,1",19,11,0,1,0.2,-0.48771959936510156
s_1,0.8667496774930926,0.3756028888639018,0.718344147331012,-0.5571983083027363,119.79122211767901,"-1,1",19,11,0,1,0.2,-0.48771959936510156
pop,0.986207578764811,0.19081433925282973,0.8964653920960843,0.7838450807916023,118.98976181153819,"-1,1",19,11,0.2,1,0.2,-0.4596925435814637
s_-1,0.8449177318801714,0.3808399027570528,0.6984190721619504,0.7838450807916023,118.98976181153819,"-1,1",19,11,0.2,1,0.2,-0.4596925435814637
s_1,0.815660113616118,0.3359287891362701,0.6895459559891838,0.7838450807916023,118.98976181153819,"-1,1",19,11,0.2,1,0.2,-0.4596925435814637
pop,0.8769796409359831,0.11927688692810436,0.8262069890502213,0.018194101379090985,116.26213835014235,"-1,1",20,11,0,1,0.2,-0.40563928167463276
s_-1,0.7934245025866519,0.33981330031866286,0.6694468272957551,0.018194101379090985,116.26213835014235,"-1,1",20,11,0,1,0.2,-0.40563928167463276
s_1,0.7987472336485544,0.31201765969216366,0.6833695024572842,0.018194101379090985,116.26213835014235,"-1,1",20,11,0,1,0.2,-0.40563928167463276
pop,0.9489124850975081,0.19066706372288902,0.8626275693615294,1.5458727187659314,123.4825685640928,"-1,1",20,11,0.2,1,0.2,-0.4103364462461842
s_-1,0.8621516489043215,0.3662224435350495,0.717892588900682,1.5458727187659314,123.4825685640928,"-1,1",20,11,0.2,1,0.2,-0.4103364462461842
s_1,0.7669585055662502,0.3281591788023603,0.6508981060604275,1.5458727187659314,123.4825685640928,"-1,1",20,11,0.2,1,0.2,-0.4103364462461842
pop,0.784995762328395,0.054648138805937704,0.7638368735379558,0.5940660068747746,154.73332314766355,"-1,1",0,12,0,1,0.2,NA
s_-1,0.7905808926874563,0.06240554698496432,0.7662934642441737,0.5940660068747746,154.73332314766355,"-1,1",0,12,0,1,0.2,NA
s_1,0.7905808926874563,0.06240554698496432,0.7662934642441737,0.5940660068747746,154.73332314766355,"-1,1",0,12,0,1,0.2,NA
pop,0.7837430333549827,0.0546022842560491,0.7626353957526021,1.4281850473022426,152.05994299199563,"-1,1",0,12,0.2,1,0.2,NA
s_-1,0.7895997177404668,0.0628131904199322,0.7651864544512392,1.4281850473022426,152.05994299199563,"-1,1",0,12,0.2,1,0.2,NA
s_1,0.7895997177404668,0.0628131904199322,0.7651864544512392,1.4281850473022426,152.05994299199563,"-1,1",0,12,0.2,1,0.2,NA
pop,0.8195560027430604,0.045446414884890485,0.8011430545804228,-0.7355110534605485,127.33851017293475,"-1,1",1,12,0,1,0.2,0.9599689730560841
s_-1,0.8229784991139644,0.055221430677466016,0.8005663061972408,-0.7355110534605485,127.33851017293475,"-1,1",1,12,0,1,0.2,0.9599689730560841
s_1,0.8265089968439997,0.052528136651739936,0.805084092221453,-0.7355110534605485,127.33851017293475,"-1,1",1,12,0,1,0.2,0.9599689730560841
pop,0.8008131814755747,0.05017417634019852,0.7809730171034434,0.5928210390171615,150.71891086655336,"-1,1",1,12,0.2,1,0.2,0.9607158560449953
s_-1,0.8076740269034643,0.057706386762883755,0.7847030388001492,0.5928210390171615,150.71891086655336,"-1,1",1,12,0.2,1,0.2,0.9607158560449953
s_1,0.8043125413533566,0.06010834250888039,0.7804992315657334,0.5928210390171615,150.71891086655336,"-1,1",1,12,0.2,1,0.2,0.9607158560449953
pop,0.8062065763453872,0.048567571588627664,0.7868646269078622,-0.26192328622418776,138.00057760437605,"-1,1",2,12,0,1,0.2,0.8574838502531738
s_-1,0.811839341900248,0.06052979041720675,0.7876371943506716,-0.26192328622418776,138.00057760437605,"-1,1",2,12,0,1,0.2,0.8574838502531738
s_1,0.8125859465422293,0.06035975026750788,0.7884285709959368,-0.26192328622418776,138.00057760437605,"-1,1",2,12,0,1,0.2,0.8574838502531738
pop,0.7721930670211207,0.05389425867934773,0.7516625422565698,0.9435896144356314,165.29305686433048,"-1,1",2,12,0.2,1,0.2,0.8514031335988523
s_-1,0.7805167295407949,0.06612433324705679,0.7551330867015205,0.9435896144356314,165.29305686433048,"-1,1",2,12,0.2,1,0.2,0.8514031335988523
s_1,0.7724908392938129,0.06600450916251364,0.7474129888408428,0.9435896144356314,165.29305686433048,"-1,1",2,12,0.2,1,0.2,0.8514031335988523
pop,0.8004531530014375,0.0460932105024978,0.7822163802058858,-0.043485917525457427,145.88381341467309,"-1,1",3,12,0,1,0.2,0.6822093811869134
s_-1,0.8062705312116706,0.061154963998274636,0.7819899203274159,-0.043485917525457427,145.88381341467309,"-1,1",3,12,0,1,0.2,0.6822093811869134
s_1,0.8024668923926632,0.0669132861732937,0.7760631963642682,-0.043485917525457427,145.88381341467309,"-1,1",3,12,0,1,0.2,0.6822093811869134
pop,0.7989462121903913,0.04121433226206074,0.7826506739592577,1.3469619693457855,142.09318731858176,"-1,1",3,12,0.2,1,0.2,0.6159603439485369
s_-1,0.8071259435633699,0.05568500944893616,0.7849634963717389,1.3469619693457855,142.09318731858176,"-1,1",3,12,0.2,1,0.2,0.6159603439485369
s_1,0.7963762811336366,0.06407135758115225,0.7712681516839097,1.3469619693457855,142.09318731858176,"-1,1",3,12,0.2,1,0.2,0.6159603439485369
pop,0.782899956713101,0.04329354281718961,0.7661348106067224,-0.6975940377203025,150.89607254435347,"-1,1",4,12,0,1,0.2,0.41608152507474927
s_-1,0.787876778904008,0.06987413628569962,0.7608259637375783,-0.6975940377203025,150.89607254435347,"-1,1",4,12,0,1,0.2,0.41608152507474927
s_1,0.7840818536017654,0.06732606394054312,0.7581265983841279,-0.6975940377203025,150.89607254435347,"-1,1",4,12,0,1,0.2,0.41608152507474927
pop,0.8157752029281825,0.04172973387924286,0.798930504162549,1.0781334042441708,127.35724185044076,"-1,1",4,12,0.2,1,0.2,0.47106562222592
s_-1,0.8168981370107801,0.06290042022105989,0.7916063201173434,1.0781334042441708,127.35724185044076,"-1,1",4,12,0.2,1,0.2,0.47106562222592
s_1,0.810045474874033,0.06539606632919197,0.7839869342748534,1.0781334042441708,127.35724185044076,"-1,1",4,12,0.2,1,0.2,0.47106562222592
pop,0.8146242418003425,0.040387851833418566,0.798338767466254,0.5876332554926554,125.2919226295251,"-1,1",5,12,0,1,0.2,0.20776383909520554
s_-1,0.8278196745377165,0.06665901990444568,0.800683578821272,0.5876332554926554,125.2919226295251,"-1,1",5,12,0,1,0.2,0.20776383909520554
s_1,0.7984701707885185,0.07162966122753187,0.7703791373125297,0.5876332554926554,125.2919226295251,"-1,1",5,12,0,1,0.2,0.20776383909520554
pop,0.8022386550110169,0.040381840970224646,0.7862031487009351,-0.20467345353425398,143.360351422762,"-1,1",5,12,0.2,1,0.2,0.23506426642929362
s_-1,0.8069800431381233,0.0769012557008295,0.7765401211083912,-0.20467345353425398,143.360351422762,"-1,1",5,12,0.2,1,0.2,0.23506426642929362
s_1,0.8038131812728425,0.06796847934992911,0.7769551610397357,-0.20467345353425398,143.360351422762,"-1,1",5,12,0.2,1,0.2,0.23506426642929362
pop,0.7908736652354579,0.039509489693877034,0.7754034657943467,0.9246839421889561,162.0057428104954,"-1,1",6,12,0,1,0.2,0.03232261213229069
s_-1,0.7987378550146836,0.08134050856398727,0.7669047022877631,0.9246839421889561,162.0057428104954,"-1,1",6,12,0,1,0.2,0.03232261213229069
s_1,0.7930821737429119,0.08460535637162124,0.7602323893249089,0.9246839421889561,162.0057428104954,"-1,1",6,12,0,1,0.2,0.03232261213229069
pop,0.8124761661864913,0.043701401196902016,0.7949155473402625,0.6487079636844311,144.71850598886567,"-1,1",6,12,0.2,1,0.2,-0.029204755875272253
s_-1,0.8018268713125963,0.07939350539383438,0.7706204431276372,0.6487079636844311,144.71850598886567,"-1,1",6,12,0.2,1,0.2,-0.029204755875272253
s_1,0.7916971802658751,0.0859219859118148,0.7584053290337746,0.6487079636844311,144.71850598886567,"-1,1",6,12,0.2,1,0.2,-0.029204755875272253
pop,0.8173188703598674,0.04195363881470711,0.8003526903915301,0.10145697784677868,149.1270899914255,"-1,1",7,12,0,1,0.2,-0.23013992720508405
s_-1,0.8170681193548819,0.09504429066924916,0.7791474612072893,0.10145697784677868,149.1270899914255,"-1,1",7,12,0,1,0.2,-0.23013992720508405
s_1,0.7945781106001172,0.0904277628323029,0.7594522227646018,0.10145697784677868,149.1270899914255,"-1,1",7,12,0,1,0.2,-0.23013992720508405
pop,0.8330578624548304,0.03810876233631214,0.8173347333686319,1.9136834311214586,126.6808328307498,"-1,1",7,12,0.2,1,0.2,-0.2996324169839733
s_-1,0.8457359845740738,0.08901397889164175,0.80892017944273,1.9136834311214586,126.6808328307498,"-1,1",7,12,0.2,1,0.2,-0.2996324169839733
s_1,0.7852272670895339,0.09081669419729343,0.750368816505623,1.9136834311214586,126.6808328307498,"-1,1",7,12,0.2,1,0.2,-0.2996324169839733
pop,0.8215047450302393,0.03690642163556119,0.8064843581921631,1.0334626282087422,150.2406569855965,"-1,1",8,12,0,1,0.2,-0.4916472000517352
s_-1,0.8134800793123866,0.11056756292341993,0.7697283475928144,1.0334626282087422,150.2406569855965,"-1,1",8,12,0,1,0.2,-0.4916472000517352
s_1,0.800695978438353,0.11673659461519223,0.7552984923333192,1.0334626282087422,150.2406569855965,"-1,1",8,12,0,1,0.2,-0.4916472000517352
pop,0.8271631063362694,0.034025572319154804,0.813209786260926,-0.6773027677320381,139.50424608594759,"-1,1",8,12,0.2,1,0.2,-0.49358283739284203
s_-1,0.8099268307811164,0.10700666702730964,0.7677318954267799,-0.6773027677320381,139.50424608594759,"-1,1",8,12,0.2,1,0.2,-0.49358283739284203
s_1,0.8257037356167894,0.1077234340525107,0.7824064155873294,-0.6773027677320381,139.50424608594759,"-1,1",8,12,0.2,1,0.2,-0.49358283739284203
pop,0.8396306120051699,0.045089199875393046,0.8209132561768995,0.5390179691869937,164.0116659933424,"-1,1",9,12,0,1,0.2,-0.6549720113253596
s_-1,0.8261256427385764,0.14303908049954564,0.7691048695671932,0.5390179691869937,164.0116659933424,"-1,1",9,12,0,1,0.2,-0.6549720113253596
s_1,0.8070287819827029,0.13981814199826806,0.752537073140147,0.5390179691869937,164.0116659933424,"-1,1",9,12,0,1,0.2,-0.6549720113253596
pop,0.8519631258244461,0.041439725397977606,0.8344921895697497,0.014598068517206166,147.92379132474431,"-1,1",9,12,0.2,1,0.2,-0.6969502167531759
s_-1,0.8204589099403348,0.14417743843115316,0.7633946336655246,0.014598068517206166,147.92379132474431,"-1,1",9,12,0.2,1,0.2,-0.6969502167531759
s_1,0.8302510459455238,0.1369661362592776,0.77529612405037,0.014598068517206166,147.92379132474431,"-1,1",9,12,0.2,1,0.2,-0.6969502167531759
pop,0.8984415068409288,0.04866311186897495,0.876844832873385,-0.35738049987913906,146.29439991187576,"-1,1",10,12,0,1,0.2,-0.7886429495329166
s_-1,0.8458118373092766,0.17549158982555757,0.774758312151218,-0.35738049987913906,146.29439991187576,"-1,1",10,12,0,1,0.2,-0.7886429495329166
s_1,0.8662858957774244,0.18025300950374065,0.7916255447838542,-0.35738049987913906,146.29439991187576,"-1,1",10,12,0,1,0.2,-0.7886429495329166
pop,0.8962485932858237,0.046180562745665926,0.8757910551647606,-0.33172944519723646,146.50554327560806,"-1,1",10,12,0.2,1,0.2,-0.7702792557037299
s_-1,0.8636493728497664,0.16601241480818774,0.7948557570920294,-0.33172944519723646,146.50554327560806,"-1,1",10,12,0.2,1,0.2,-0.7702792557037299
s_1,0.8552759908396251,0.16731888964858474,0.7866353256862855,-0.33172944519723646,146.50554327560806,"-1,1",10,12,0.2,1,0.2,-0.7702792557037299
pop,0.9557105855758071,0.04724973719830795,0.933396668094428,0.10144900551759693,139.82469006881252,"-1,1",11,12,0,1,0.2,-0.8535695854662683
s_-1,0.9112099007792499,0.21993897476663254,0.8163178411515936,0.10144900551759693,139.82469006881252,"-1,1",11,12,0,1,0.2,-0.8535695854662683
s_1,0.8949375158721353,0.22529679066410205,0.7995951250226937,0.10144900551759693,139.82469006881252,"-1,1",11,12,0,1,0.2,-0.8535695854662683
pop,0.9994445797572301,0.0687190705559758,0.9656873901509105,1.8075923266802347,152.73823289708488,"-1,1",11,12,0.2,1,0.2,-0.8269238056578575
s_-1,0.9592465631023367,0.22870252587775752,0.8555947860516374,1.8075923266802347,152.73823289708488,"-1,1",11,12,0.2,1,0.2,-0.8269238056578575
s_1,0.834706360158803,0.22553994284575354,0.7456900468724378,1.8075923266802347,152.73823289708488,"-1,1",11,12,0.2,1,0.2,-0.8269238056578575
pop,1.0133933905278456,0.07121756965820612,0.9779426088105087,0.15597958171492624,136.33933271432358,"-1,1",12,12,0,1,0.2,-0.8955651543352945
s_-1,0.9463379383293626,0.27275427747381914,0.8256926379087999,0.15597958171492624,136.33933271432358,"-1,1",12,12,0,1,0.2,-0.8955651543352945
s_1,0.8898324496141875,0.2684708012132672,0.7780554433118069,0.15597958171492624,136.33933271432358,"-1,1",12,12,0,1,0.2,-0.8955651543352945
pop,1.004568760107181,0.08021654328418472,0.9650745597491304,-1.1742601090172857,146.4987339549157,"-1,1",12,12,0.2,1,0.2,-0.8479674062150605
s_-1,0.8766808074114346,0.2609811317542606,0.7694318617486712,-1.1742601090172857,146.4987339549157,"-1,1",12,12,0.2,1,0.2,-0.8479674062150605
s_1,0.9435789447600443,0.26513257577217314,0.826428782243443,-1.1742601090172857,146.4987339549157,"-1,1",12,12,0.2,1,0.2,-0.8479674062150605
pop,0.988861794140595,0.07434656829542198,0.9527773966470653,-0.7404531060138041,151.67078319360078,"-1,1",13,12,0,1,0.2,-0.8114070930000405
s_-1,0.8667366436139006,0.26344078793131476,0.7597692591094811,-0.7404531060138041,151.67078319360078,"-1,1",13,12,0,1,0.2,-0.8114070930000405
s_1,0.9473413895567653,0.2719946529445816,0.8268821630156683,-0.7404531060138041,151.67078319360078,"-1,1",13,12,0,1,0.2,-0.8114070930000405
pop,1.0405718173576621,0.09025194334185575,0.9946587303457703,-0.38156083720045625,151.61504104432214,"-1,1",13,12,0.2,1,0.2,-0.8578115046432714
s_-1,0.8883245680930262,0.2892980035858349,0.7686903164956455,-0.38156083720045625,151.61504104432214,"-1,1",13,12,0.2,1,0.2,-0.8578115046432714
s_1,0.9517259974543566,0.2944300285822857,0.8214426808476695,-0.38156083720045625,151.61504104432214,"-1,1",13,12,0.2,1,0.2,-0.8578115046432714
pop,1.0519603510748594,0.1031103780050555,0.9991006401770908,0.9435156076797662,170.58624168155444,"-1,1",14,12,0,1,0.2,-0.817412462777474
s_-1,0.9246188968417263,0.34901290631967424,0.7765609991518918,0.9435156076797662,170.58624168155444,"-1,1",14,12,0,1,0.2,-0.817412462777474
s_1,0.934730733855045,0.3566075580971567,0.7820781906439974,0.9435156076797662,170.58624168155444,"-1,1",14,12,0,1,0.2,-0.817412462777474
pop,1.0379379757784357,0.10261916906375551,0.9860250143688888,-0.5383108802946348,150.29599335463604,"-1,1",14,12,0.2,1,0.2,-0.8031453720038195
s_-1,0.9115521520718419,0.31873588704191846,0.7772646246246137,-0.5383108802946348,150.29599335463604,"-1,1",14,12,0.2,1,0.2,-0.8031453720038195
s_1,0.9146593346044678,0.3119052254597532,0.7825822833388961,-0.5383108802946348,150.29599335463604,"-1,1",14,12,0.2,1,0.2,-0.8031453720038195
pop,1.0165876265307938,0.10419852997455836,0.9649801860406974,0.5568211958105843,135.40436814780696,"-1,1",15,12,0,1,0.2,-0.7221552278591683
s_-1,0.892614199931762,0.3262071116396759,0.7582786306845407,0.5568211958105843,135.40436814780696,"-1,1",15,12,0,1,0.2,-0.7221552278591683
s_1,0.9062791662383073,0.3200458195243464,0.7722624700272612,0.5568211958105843,135.40436814780696,"-1,1",15,12,0,1,0.2,-0.7221552278591683
pop,1.0223368086468507,0.1339559567547156,0.956105532359898,0.2246905569586299,142.2071534709608,"-1,1",15,12,0.2,1,0.2,-0.7063034769030049
s_-1,0.9049303205586876,0.3270346403203745,0.7684232028209779,0.2246905569586299,142.2071534709608,"-1,1",15,12,0.2,1,0.2,-0.7063034769030049
s_1,0.8792200969456,0.30819525674785253,0.7536572075029946,0.2246905569586299,142.2071534709608,"-1,1",15,12,0.2,1,0.2,-0.7063034769030049
pop,0.9923295046417253,0.12025030327452567,0.9344237811164854,-1.617264043440664,127.83413924790584,"-1,1",16,12,0,1,0.2,-0.6291770468685848
s_-1,0.8090672909858034,0.3038728050813062,0.6950235216124054,-1.617264043440664,127.83413924790584,"-1,1",16,12,0,1,0.2,-0.6291770468685848
s_1,0.9538786730227905,0.35275208970505073,0.7996390524236153,-1.617264043440664,127.83413924790584,"-1,1",16,12,0,1,0.2,-0.6291770468685848
pop,1.044381662816655,0.1540533326366047,0.9669565993783563,-0.31331412889939775,146.46228551382717,"-1,1",16,12,0.2,1,0.2,-0.6764794318550091
s_-1,0.8869055669527298,0.3475483243067009,0.7454323242491906,-0.31331412889939775,146.46228551382717,"-1,1",16,12,0.2,1,0.2,-0.6764794318550091
s_1,0.9146838496086701,0.38282865633748603,0.7553371137316947,-0.31331412889939775,146.46228551382717,"-1,1",16,12,0.2,1,0.2,-0.6764794318550091
pop,1.0144818522517443,0.13752367858114667,0.9470685068121848,1.3091106353650266,157.1719132337531,"-1,1",17,12,0,1,0.2,-0.5933045003708313
s_-1,0.9269211069865043,0.3760182888972521,0.7680534382360937,1.3091106353650266,157.1719132337531,"-1,1",17,12,0,1,0.2,-0.5933045003708313
s_1,0.8350197585461304,0.35509600337599956,0.6991794168835384,1.3091106353650266,157.1719132337531,"-1,1",17,12,0,1,0.2,-0.5933045003708313
pop,1.020151590465567,0.16348807073217145,0.940077649753552,-0.40179354370733733,137.1923493625642,"-1,1",17,12,0.2,1,0.2,-0.5846936621835682
s_-1,0.860468495471658,0.3702077724812524,0.7150647634574598,-0.40179354370733733,137.1923493625642,"-1,1",17,12,0.2,1,0.2,-0.5846936621835682
s_1,0.9023148740641769,0.36532806710928917,0.7516715875827917,-0.40179354370733733,137.1923493625642,"-1,1",17,12,0.2,1,0.2,-0.5846936621835682
pop,0.9699219351162706,0.14651066395672188,0.9014100477475491,-0.14442511518029705,116.25709445150167,"-1,1",18,12,0,1,0.2,-0.5116158067917276
s_-1,0.8325015899696568,0.3633274594371524,0.6942078435185286,-0.14442511518029705,116.25709445150167,"-1,1",18,12,0,1,0.2,-0.5116158067917276
s_1,0.8634213654857033,0.35000691784583454,0.7248026200983804,-0.14442511518029705,116.25709445150167,"-1,1",18,12,0,1,0.2,-0.5116158067917276
